"subject","Aorder$","taskord$","Skew$","Trial","Size","Start","Running","Back1","Est","Rating"
410,"LS","RE","N",36,120,1,93.8888888888889,100,121,5
410,"LS","RE","N",37,140,1,95.1351351351351,120,130,9
410,"LS","RE","N",38,80,1,94.7368421052632,140,91,4
410,"LS","RE","N",39,60,1,93.8461538461538,80,81,3
410,"LS","RE","N",40,140,1,95,60,136,7
410,"LS","RE","N",41,100,1,95.1219512195122,140,98,4
410,"LS","RE","N",42,120,1,95.7142857142857,100,125,5
410,"LS","RE","N",43,20,1,93.953488372093,120,26,1
410,"LS","RE","N",44,120,1,94.5454545454545,20,111,5
410,"LS","RE","N",45,80,2,94.2222222222222,120,105,4
410,"LS","RE","N",46,100,2,94.3478260869565,80,97,4
410,"LS","RE","N",47,40,2,93.1914893617021,100,68,2
410,"LS","RE","N",48,120,2,93.75,40,117,5
410,"LS","RE","N",49,140,2,94.6938775510204,120,126,8
410,"LS","RE","N",50,60,2,94,140,95,3
410,"LS","RE","N",51,120,2,94.5098039215686,60,109,5
410,"LS","RE","N",52,100,2,94.6153846153846,120,97,4
410,"LS","RE","N",53,140,2,95.4716981132076,100,146,6
410,"LS","RE","N",54,20,2,94.0740740740741,140,34,1
410,"LS","RE","N",55,120,2,94.5454545454545,20,74,5
410,"LS","RE","N",56,120,1,95,120,75,5
410,"LS","RE","N",57,20,1,93.6842105263158,120,17,1
410,"LS","RE","N",58,40,1,92.7586206896552,20,32,2
410,"LS","RE","N",59,140,1,93.5593220338983,40,119,8
410,"LS","RE","N",60,60,1,93,140,61,3
410,"LS","RE","N",61,140,1,93.7704918032787,60,142,7
410,"LS","RE","N",62,80,1,93.5483870967742,140,83,3
410,"LS","RE","N",63,100,1,93.6507936507936,80,117,5
410,"LS","RE","N",64,120,1,94.0625,100,105,6
410,"LS","RE","N",65,120,1,94.4615384615385,120,136,6
410,"LS","RE","N",66,100,1,94.5454545454545,120,98,5
507,"LS","RE","N",1,120,2,120,120,133,7
507,"LS","RE","N",2,60,2,90,120,91,3
507,"LS","RE","N",3,40,2,73.3333333333333,60,55,2
507,"LS","RE","N",4,120,2,85,40,120,6
507,"LS","RE","N",5,100,2,88,120,94,5
507,"LS","RE","N",6,140,2,96.6666666666667,100,135,8
507,"LS","RE","N",7,140,2,102.857142857143,140,135,9
507,"LS","RE","N",8,20,2,92.5,140,30,1
507,"LS","RE","N",9,120,2,95.5555555555556,20,110,8
507,"LS","RE","N",10,80,2,94,120,91,3
507,"LS","RE","N",11,100,2,94.5454545454545,80,102,4
507,"LS","RE","N",12,100,1,95,100,82,4
507,"LS","RE","N",13,80,1,93.8461538461538,100,69,3
507,"LS","RE","N",14,40,1,90,80,42,2
507,"LS","RE","N",15,20,1,85.3333333333333,40,24,1
507,"LS","RE","N",16,120,1,87.5,20,94,8
507,"LS","RE","N",17,120,1,89.4117647058823,120,111,8
507,"LS","RE","N",18,140,1,92.2222222222222,120,148,9
507,"LS","RE","N",19,100,1,92.6315789473684,140,96,6
507,"LS","RE","N",20,60,1,91,100,62,3
507,"LS","RE","N",21,140,1,93.3333333333333,60,140,9
507,"LS","RE","N",22,120,1,94.5454545454545,140,89,8
507,"LS","RE","N",23,120,2,95.6521739130435,120,122,8
507,"LS","RE","N",24,140,2,97.5,120,121,9
507,"LS","RE","N",25,60,2,96,140,82,2
507,"LS","RE","N",26,20,2,93.0769230769231,60,25,1
507,"LS","RE","N",27,40,2,91.1111111111111,20,47,2
507,"LS","RE","N",28,120,2,92.1428571428571,40,107,8
507,"LS","RE","N",29,100,2,92.4137931034483,120,94,6
507,"LS","RE","N",30,140,2,94,100,137,9
507,"LS","RE","N",31,100,2,93.3333333333333,140,110,6
507,"LS","RE","N",32,80,2,92.9032258064516,100,90,4
507,"LS","RE","N",33,120,2,94.5454545454545,80,101,8
507,"LS","RE","N",34,120,1,95.2941176470588,120,90,8
507,"LS","RE","N",35,120,1,96,120,118,8
507,"LS","RE","N",36,40,1,94.4444444444444,120,49,3
507,"LS","RE","N",37,100,1,94.5945945945946,40,76,5
507,"LS","RE","N",38,80,1,94.2105263157895,100,70,4
507,"LS","RE","N",39,120,1,94.8717948717949,80,103,7
507,"LS","RE","N",40,140,1,96,120,129,9
507,"LS","RE","N",41,100,1,96.0975609756098,140,84,5
507,"LS","RE","N",42,60,1,95.2380952380952,100,51,3
507,"LS","RE","N",43,20,1,93.4883720930233,60,24,1
507,"LS","RE","N",44,140,1,94.5454545454545,20,131,9
507,"LS","RE","N",45,120,2,95.1111111111111,140,121,7
507,"LS","RE","N",46,100,2,95.2173913043478,120,100,6
507,"LS","RE","N",47,120,2,95.7446808510638,100,117,7
507,"LS","RE","N",48,20,2,94.1666666666667,120,28,1
507,"LS","RE","N",49,120,2,94.6938775510204,20,107,7
507,"LS","RE","N",50,140,2,95.6,120,142,9
507,"LS","RE","N",51,40,2,94.5098039215686,140,50,2
507,"LS","RE","N",52,100,2,94.6153846153846,40,79,5
507,"LS","RE","N",53,60,2,93.9622641509434,100,67,3
507,"LS","RE","N",54,80,2,93.7037037037037,60,80,4
507,"LS","RE","N",55,140,2,94.5454545454545,80,126,9
507,"LS","RE","N",56,100,1,94.6428571428571,140,60,5
507,"LS","RE","N",57,80,1,94.3859649122807,100,75,4
507,"LS","RE","N",58,140,1,95.1724137931034,80,141,9
507,"LS","RE","N",59,60,1,94.5762711864407,140,57,3
507,"LS","RE","N",60,100,1,94.6666666666667,60,92,5
507,"LS","RE","N",61,120,1,95.0819672131148,100,109,7
507,"LS","RE","N",62,120,1,95.4838709677419,120,118,8
507,"LS","RE","N",63,140,1,96.1904761904762,120,149,9
507,"LS","RE","N",64,20,1,95,140,26,1
507,"LS","RE","N",65,120,1,95.3846153846154,20,118,6
507,"LS","RE","N",66,40,1,94.5454545454545,120,45,2
107,"LS","RE","P",1,100,2,100,100,107,7
107,"LS","RE","P",2,80,2,90,100,83,7
107,"LS","RE","P",3,60,2,80,80,72,4
107,"LS","RE","P",4,40,2,70,60,44,3
107,"LS","RE","P",5,40,2,64,40,36,3
107,"LS","RE","P",6,20,2,56.6666666666667,40,26,1
107,"LS","RE","P",7,40,2,54.2857142857143,20,43,3
107,"LS","RE","P",8,140,2,65,40,139,9
107,"LS","RE","P",9,20,2,60,140,27,1
107,"LS","RE","P",10,60,2,60,20,64,4
107,"LS","RE","P",11,120,2,65.4545454545455,60,114,8
107,"LS","RE","P",12,140,1,71.6666666666667,120,125,9
107,"LS","RE","P",13,40,1,69.2307692307692,140,56,4
107,"LS","RE","P",14,100,1,71.4285714285714,40,88,7
107,"LS","RE","P",15,80,1,72,100,80,5
107,"LS","RE","P",16,60,1,71.25,80,71,4
107,"LS","RE","P",17,60,1,70.5882352941177,60,57,4
107,"LS","RE","P",18,40,1,68.8888888888889,60,45,3
107,"LS","RE","P",19,120,1,71.5789473684211,40,93,8
107,"LS","RE","P",20,20,1,69,120,20,1
107,"LS","RE","P",21,40,1,67.6190476190476,20,32,3
107,"LS","RE","P",22,20,1,65.4545454545455,40,21,1
107,"LS","RE","P",23,40,2,64.3478260869565,20,68,3
107,"LS","RE","P",24,80,2,65,40,85,5
107,"LS","RE","P",25,40,2,64,80,56,3
107,"LS","RE","P",26,140,2,66.9230769230769,40,150,9
107,"LS","RE","P",27,60,2,66.6666666666667,140,61,4
107,"LS","RE","P",28,100,2,67.8571428571429,60,95,7
107,"LS","RE","P",29,120,2,69.6551724137931,100,126,7
107,"LS","RE","P",30,40,2,68.6666666666667,120,78,3
107,"LS","RE","P",31,20,2,66,40,30,1
107,"LS","RE","P",32,60,2,65.8064516129032,20,63,4
107,"LS","RE","P",33,20,2,65.4545454545455,60,32,1
107,"LS","RE","P",34,40,1,64.7058823529412,20,35,3
107,"LS","RE","P",35,20,1,63.4285714285714,40,23,1
107,"LS","RE","P",36,20,1,62.2222222222222,20,21,1
107,"LS","RE","P",37,40,1,61.6216216216216,20,28,3
107,"LS","RE","P",38,120,1,63.1578947368421,40,111,8
107,"LS","RE","P",39,100,1,64.1025641025641,120,72,7
107,"LS","RE","P",40,140,1,66,100,129,9
107,"LS","RE","P",41,60,1,65.8536585365854,140,95,4
107,"LS","RE","P",42,80,1,66.1904761904762,60,89,5
107,"LS","RE","P",43,40,1,65.5813953488372,80,62,3
107,"LS","RE","P",44,60,1,65.4545454545455,40,64,4
107,"LS","RE","P",45,20,2,64.4444444444444,60,40,1
107,"LS","RE","P",46,40,2,63.9130434782609,20,43,3
107,"LS","RE","P",47,60,2,63.8297872340426,40,68,4
107,"LS","RE","P",48,140,2,65.4166666666667,60,127,8
107,"LS","RE","P",49,40,2,64.8979591836735,140,72,3
107,"LS","RE","P",50,100,2,65.6,40,105,6
107,"LS","RE","P",51,40,2,65.0980392156863,100,59,3
107,"LS","RE","P",52,60,2,65,40,59,4
107,"LS","RE","P",53,80,2,65.2830188679245,60,78,5
107,"LS","RE","P",54,20,2,64.4444444444444,80,30,1
107,"LS","RE","P",55,120,2,65.4545454545455,20,107,7
107,"LS","RE","P",56,40,1,65,120,54,3
107,"LS","RE","P",57,140,1,66.3157894736842,40,107,9
107,"LS","RE","P",58,20,1,65.5172413793103,140,25,1
107,"LS","RE","P",59,80,1,65.7627118644068,20,84,5
107,"LS","RE","P",60,40,1,65.3333333333333,80,55,3
107,"LS","RE","P",61,120,1,66.2295081967213,40,100,7
107,"LS","RE","P",62,40,1,65.8064516129032,120,65,3
107,"LS","RE","P",63,100,1,66.3492063492064,40,96,5
107,"LS","RE","P",64,60,1,66.25,100,96,4
107,"LS","RE","P",65,20,1,65.5384615384615,60,28,1
107,"LS","RE","P",66,60,1,65.4545454545455,20,75,4
210,"LS","RE","P",1,20,2,20,20,25,3
210,"LS","RE","P",2,80,2,50,20,103,5
210,"LS","RE","P",3,140,2,80,80,149,7
210,"LS","RE","P",4,120,2,90,140,137,7
210,"LS","RE","P",5,40,2,80,120,53,4
210,"LS","RE","P",6,60,2,76.6666666666667,40,69,4
210,"LS","RE","P",7,40,2,71.4285714285714,60,48,3
210,"LS","RE","P",8,60,2,70,40,61,4
210,"LS","RE","P",9,40,2,66.6666666666667,60,41,3
210,"LS","RE","P",10,20,2,62,40,26,1
210,"LS","RE","P",11,100,2,65.4545454545455,20,114,7
210,"LS","RE","P",12,40,1,63.3333333333333,100,35,3
210,"LS","RE","P",13,20,1,60,40,21,1
210,"LS","RE","P",14,80,1,61.4285714285714,20,65,5
210,"LS","RE","P",15,120,1,65.3333333333333,80,88,8
210,"LS","RE","P",16,60,1,65,120,53,4
210,"LS","RE","P",17,140,1,69.4117647058823,60,105,9
210,"LS","RE","P",18,40,1,67.7777777777778,140,41,3
210,"LS","RE","P",19,40,1,66.3157894736842,40,39,3
210,"LS","RE","P",20,20,1,64,40,24,1
210,"LS","RE","P",21,100,1,65.7142857142857,20,64,5
210,"LS","RE","P",22,60,1,65.4545454545455,100,59,4
210,"LS","RE","P",23,60,2,65.2173913043478,60,79,4
210,"LS","RE","P",24,40,2,64.1666666666667,60,64,3
210,"LS","RE","P",25,40,2,63.2,40,50,3
210,"LS","RE","P",26,60,2,63.0769230769231,40,60,4
210,"LS","RE","P",27,40,2,62.2222222222222,60,36,3
210,"LS","RE","P",28,20,2,60.7142857142857,40,23,1
210,"LS","RE","P",29,140,2,63.448275862069,20,138,9
210,"LS","RE","P",30,120,2,65.3333333333333,140,123,8
210,"LS","RE","P",31,100,2,68,120,121,7
210,"LS","RE","P",32,80,2,68.3870967741936,100,100,5
210,"LS","RE","P",33,20,2,65.4545454545455,80,25,1
210,"LS","RE","P",34,20,1,64.1176470588235,20,21,1
210,"LS","RE","P",35,40,1,63.4285714285714,20,29,3
210,"LS","RE","P",36,140,1,65.5555555555556,40,94,9
210,"LS","RE","P",37,80,1,65.945945945946,140,85,5
210,"LS","RE","P",38,40,1,65.2631578947368,80,44,3
210,"LS","RE","P",39,40,1,64.6153846153846,40,49,3
210,"LS","RE","P",40,60,1,64.5,40,59,4
210,"LS","RE","P",41,20,1,63.4146341463415,60,23,1
210,"LS","RE","P",42,60,1,63.3333333333333,20,53,4
210,"LS","RE","P",43,100,1,64.1860465116279,60,77,7
210,"LS","RE","P",44,120,1,65.4545454545455,100,10,8
210,"LS","RE","P",45,60,2,65.3333333333333,120,73,3
210,"LS","RE","P",46,60,2,65.2173913043478,60,71,3
210,"LS","RE","P",47,80,2,65.531914893617,60,87,5
210,"LS","RE","P",48,140,2,67.0833333333333,80,140,9
210,"LS","RE","P",49,40,2,66.530612244898,140,64,3
210,"LS","RE","P",50,120,2,67.6,40,120,8
210,"LS","RE","P",51,20,2,66.6666666666667,120,43,1
210,"LS","RE","P",52,20,2,65.7692307692308,20,41,1
210,"LS","RE","P",53,40,2,65.2830188679245,20,42,3
210,"LS","RE","P",54,40,2,64.8148148148148,40,46,3
210,"LS","RE","P",55,100,2,65.4545454545455,40,112,7
210,"LS","RE","P",56,80,1,65.7142857142857,100,69,7
210,"LS","RE","P",57,60,1,65.6140350877193,80,56,4
210,"LS","RE","P",58,40,1,65.1724137931034,60,44,3
210,"LS","RE","P",59,120,1,66.1016949152542,40,83,8
210,"LS","RE","P",60,40,1,65.6666666666667,120,51,3
210,"LS","RE","P",61,40,1,65.2459016393443,40,40,3
210,"LS","RE","P",62,140,1,66.4516129032258,40,109,9
210,"LS","RE","P",63,20,1,65.7142857142857,140,24,1
210,"LS","RE","P",64,60,1,65.625,20,56,4
210,"LS","RE","P",65,100,1,66.1538461538462,60,78,7
210,"LS","RE","P",66,20,1,65.4545454545455,100,25,1
305,"LS","RE","P",1,40,2,40,40,56,3
305,"LS","RE","P",2,20,2,30,40,29,2
305,"LS","RE","P",3,20,2,26.6666666666667,20,20,1
305,"LS","RE","P",4,40,2,30,20,36,4
305,"LS","RE","P",5,140,2,52,40,124,8
305,"LS","RE","P",6,40,2,50,140,62,3
305,"LS","RE","P",7,80,2,54.2857142857143,40,150,6
305,"LS","RE","P",8,120,2,62.5,80,101,8
305,"LS","RE","P",9,60,2,62.2222222222222,120,68,5
305,"LS","RE","P",10,60,2,62,60,65,3
305,"LS","RE","P",11,100,2,65.4545454545455,60,86,7
305,"LS","RE","P",12,60,1,65,100,51,3
305,"LS","RE","P",13,40,1,63.0769230769231,60,44,2
305,"LS","RE","P",14,40,1,61.4285714285714,40,45,2
305,"LS","RE","P",15,20,1,58.6666666666667,40,20,1
305,"LS","RE","P",16,140,1,63.75,20,111,9
305,"LS","RE","P",17,60,1,63.5294117647059,140,61,4
305,"LS","RE","P",18,100,1,65.5555555555556,60,94,8
305,"LS","RE","P",19,120,1,68.4210526315789,100,125,9
305,"LS","RE","P",20,20,1,66,120,28,1
305,"LS","RE","P",21,80,1,66.6666666666667,20,80,4
305,"LS","RE","P",22,40,1,65.4545454545455,80,66,2
305,"LS","RE","P",23,20,2,63.4782608695652,40,39,1
305,"LS","RE","P",24,140,2,66.6666666666667,20,142,9
305,"LS","RE","P",25,40,2,65.6,140,65,3
305,"LS","RE","P",26,120,2,67.6923076923077,40,113,7
305,"LS","RE","P",27,60,2,67.4074074074074,120,74,4
305,"LS","RE","P",28,80,2,67.8571428571429,60,98,4
305,"LS","RE","P",29,60,2,67.5862068965517,80,76,3
305,"LS","RE","P",30,20,2,66,60,48,1
305,"LS","RE","P",31,40,2,66,20,54,2
305,"LS","RE","P",32,100,2,67.0967741935484,40,111,6
305,"LS","RE","P",33,40,2,65.4545454545455,100,71,3
305,"LS","RE","P",34,60,1,65.2941176470588,40,67,3
305,"LS","RE","P",35,100,1,66.2857142857143,60,102,6
305,"LS","RE","P",36,80,1,66.6666666666667,100,78,5
305,"LS","RE","P",37,140,1,68.6486486486486,80,125,9
305,"LS","RE","P",38,40,1,67.8947368421053,140,71,2
305,"LS","RE","P",39,40,1,67.1794871794872,40,67,3
305,"LS","RE","P",40,120,1,68.5,40,88,7
305,"LS","RE","P",41,20,1,67.3170731707317,120,28,1
305,"LS","RE","P",42,40,1,66.6666666666667,20,54,2
305,"LS","RE","P",43,20,1,65.5813953488372,40,26,1
305,"LS","RE","P",44,60,1,65.4545454545455,20,71,3
305,"LS","RE","P",45,140,2,67.1111111111111,60,142,9
305,"LS","RE","P",46,60,2,66.9565217391304,140,97,4
305,"LS","RE","P",47,40,2,66.3829787234042,60,62,3
305,"LS","RE","P",48,40,2,65.8333333333333,40,49,2
305,"LS","RE","P",49,80,2,66.1224489795918,40,69,5
305,"LS","RE","P",50,60,2,66,80,71,4
305,"LS","RE","P",51,20,2,65.0980392156863,60,32,1
305,"LS","RE","P",52,20,2,64.2307692307692,20,41,1
305,"LS","RE","P",53,120,2,65.2830188679245,20,132,7
305,"LS","RE","P",54,100,2,65.9259259259259,120,128,4
305,"LS","RE","P",55,40,2,65.4545454545455,100,82,2
305,"LS","RE","P",56,40,1,65,40,43,2
305,"LS","RE","P",57,20,1,64.2105263157895,40,22,1
305,"LS","RE","P",58,40,1,63.7931034482759,20,47,3
305,"LS","RE","P",59,80,1,64.0677966101695,40,69,4
305,"LS","RE","P",60,60,1,64,80,83,3
305,"LS","RE","P",61,60,1,63.9344262295082,60,69,4
305,"LS","RE","P",62,100,1,64.5161290322581,60,114,6
305,"LS","RE","P",63,20,1,63.8095238095238,100,24,1
305,"LS","RE","P",64,120,1,64.6875,20,110,7
305,"LS","RE","P",65,140,1,65.8461538461538,120,121,9
305,"LS","RE","P",66,40,1,65.4545454545455,140,50,3
403,"LS","RE","P",1,20,2,20,20,23,2
403,"LS","RE","P",2,20,2,20,20,23,1
403,"LS","RE","P",3,120,2,53.3333333333333,20,113,9
403,"LS","RE","P",4,40,2,50,120,41,4
403,"LS","RE","P",5,60,2,52,40,59,4
403,"LS","RE","P",6,40,2,50,60,43,3
403,"LS","RE","P",7,100,2,57.1428571428571,40,84,9
403,"LS","RE","P",8,60,2,57.5,100,50,5
403,"LS","RE","P",9,80,2,60,60,72,5
403,"LS","RE","P",10,140,2,68,80,136,9
403,"LS","RE","P",11,40,2,65.4545454545455,140,41,3
403,"LS","RE","P",12,100,1,68.3333333333333,40,92,7
403,"LS","RE","P",13,20,1,64.6153846153846,100,20,1
403,"LS","RE","P",14,60,1,64.2857142857143,20,44,4
403,"LS","RE","P",15,40,1,62.6666666666667,60,42,3
403,"LS","RE","P",16,40,1,61.25,40,35,3
403,"LS","RE","P",17,140,1,65.8823529411765,40,132,9
403,"LS","RE","P",18,40,1,64.4444444444444,140,41,3
403,"LS","RE","P",19,60,1,64.2105263157895,40,54,5
403,"LS","RE","P",20,80,1,65,60,67,6
403,"LS","RE","P",21,20,1,62.8571428571429,80,19,1
403,"LS","RE","P",22,120,1,65.4545454545455,20,114,9
403,"LS","RE","P",23,20,2,63.4782608695652,120,26,1
403,"LS","RE","P",24,20,2,61.6666666666667,20,23,1
403,"LS","RE","P",25,40,2,60.8,20,43,3
403,"LS","RE","P",26,60,2,60.7692307692308,40,79,4
403,"LS","RE","P",27,60,2,60.7407407407407,60,62,4
403,"LS","RE","P",28,80,2,61.4285714285714,60,92,6
403,"LS","RE","P",29,40,2,60.6896551724138,80,58,3
403,"LS","RE","P",30,40,2,60,40,45,3
403,"LS","RE","P",31,120,2,63.3333333333333,40,114,9
403,"LS","RE","P",32,100,2,64.5161290322581,120,91,9
403,"LS","RE","P",33,140,2,65.4545454545455,100,146,9
403,"LS","RE","P",34,60,1,65.2941176470588,140,50,5
403,"LS","RE","P",35,20,1,64,60,17,1
403,"LS","RE","P",36,120,1,65.5555555555556,20,99,8
403,"LS","RE","P",37,140,1,67.5675675675676,120,142,9
403,"LS","RE","P",38,40,1,66.8421052631579,140,33,3
403,"LS","RE","P",39,20,1,65.6410256410256,40,18,1
403,"LS","RE","P",40,40,1,65,20,31,3
403,"LS","RE","P",41,60,1,64.8780487804878,40,44,4
403,"LS","RE","P",42,40,1,64.2857142857143,60,35,3
403,"LS","RE","P",43,100,1,65.1162790697674,40,90,7
403,"LS","RE","P",44,80,1,65.4545454545455,100,79,5
403,"LS","RE","P",45,60,2,65.3333333333333,80,94,4
403,"LS","RE","P",46,120,2,66.5217391304348,60,109,8
403,"LS","RE","P",47,40,2,65.9574468085106,120,51,3
403,"LS","RE","P",48,100,2,66.6666666666667,40,99,7
403,"LS","RE","P",49,60,2,66.530612244898,100,56,4
403,"LS","RE","P",50,40,2,66,60,49,3
403,"LS","RE","P",51,20,2,65.0980392156863,40,23,1
403,"LS","RE","P",52,20,2,64.2307692307692,20,20,1
403,"LS","RE","P",53,40,2,63.7735849056604,20,28,3
403,"LS","RE","P",54,140,2,65.1851851851852,40,132,9
403,"LS","RE","P",55,80,2,65.4545454545455,140,89,6
403,"LS","RE","P",56,40,1,65,80,45,3
403,"LS","RE","P",57,120,1,65.9649122807018,40,111,8
403,"LS","RE","P",58,60,1,65.8620689655172,120,58,4
403,"LS","RE","P",59,60,1,65.7627118644068,60,63,4
403,"LS","RE","P",60,80,1,66,60,82,5
403,"LS","RE","P",61,40,1,65.5737704918033,80,39,3
403,"LS","RE","P",62,100,1,66.1290322580645,40,79,7
403,"LS","RE","P",63,40,1,65.7142857142857,100,37,3
403,"LS","RE","P",64,140,1,66.875,40,99,9
403,"LS","RE","P",65,20,1,66.1538461538462,140,24,1
403,"LS","RE","P",66,20,1,65.4545454545455,20,18,1
500,"LS","RE","P",1,40,2,40,40,53,4
500,"LS","RE","P",2,100,2,70,40,95,7
500,"LS","RE","P",3,60,2,66.6666666666667,100,68,5
500,"LS","RE","P",4,120,2,80,60,129,8
500,"LS","RE","P",5,40,2,72,120,45,3
500,"LS","RE","P",6,20,2,63.3333333333333,40,22,2
500,"LS","RE","P",7,20,2,57.1428571428571,20,23,1
500,"LS","RE","P",8,80,2,60,20,69,7
500,"LS","RE","P",9,60,2,60,80,58,6
500,"LS","RE","P",10,40,2,58,60,46,3
500,"LS","RE","P",11,140,2,65.4545454545455,40,125,9
500,"LS","RE","P",12,40,1,63.3333333333333,140,48,3
500,"LS","RE","P",13,40,1,61.5384615384615,40,40,2
500,"LS","RE","P",14,20,1,58.5714285714286,40,27,1
500,"LS","RE","P",15,120,1,62.6666666666667,20,121,8
500,"LS","RE","P",16,40,1,61.25,120,53,3
500,"LS","RE","P",17,140,1,65.8823529411765,40,105,9
500,"LS","RE","P",18,80,1,66.6666666666667,140,96,7
500,"LS","RE","P",19,20,1,64.2105263157895,80,27,1
500,"LS","RE","P",20,60,1,64,20,81,5
500,"LS","RE","P",21,100,1,65.7142857142857,60,91,8
500,"LS","RE","P",22,60,1,65.4545454545455,100,78,4
500,"LS","RE","P",23,60,2,65.2173913043478,60,84,4
500,"LS","RE","P",24,20,2,63.3333333333333,60,60,1
500,"LS","RE","P",25,120,2,65.6,20,99,8
500,"LS","RE","P",26,140,2,68.4615384615385,120,130,9
500,"LS","RE","P",27,100,2,69.6296296296296,140,92,8
500,"LS","RE","P",28,40,2,68.5714285714286,100,46,3
500,"LS","RE","P",29,40,2,67.5862068965517,40,46,3
500,"LS","RE","P",30,60,2,67.3333333333333,40,59,4
500,"LS","RE","P",31,20,2,66.6666666666667,60,30,1
500,"LS","RE","P",32,80,2,67.0967741935484,20,67,7
500,"LS","RE","P",33,40,2,65.4545454545455,80,48,3
500,"LS","RE","P",34,20,1,64.1176470588235,40,35,1
500,"LS","RE","P",35,40,1,63.4285714285714,20,51,3
500,"LS","RE","P",36,60,1,63.3333333333333,40,55,5
500,"LS","RE","P",37,40,1,62.7027027027027,60,44,3
500,"LS","RE","P",38,100,1,63.6842105263158,40,99,7
500,"LS","RE","P",39,60,1,63.5897435897436,100,56,5
500,"LS","RE","P",40,40,1,63,60,52,3
500,"LS","RE","P",41,120,1,64.390243902439,40,137,8
500,"LS","RE","P",42,20,1,63.3333333333333,120,29,1
500,"LS","RE","P",43,140,1,65.1162790697674,20,132,9
500,"LS","RE","P",44,80,1,65.4545454545455,140,76,7
500,"LS","RE","P",45,20,2,64.4444444444444,80,51,1
500,"LS","RE","P",46,60,2,64.3478260869565,20,70,4
500,"LS","RE","P",47,120,2,65.531914893617,60,103,8
500,"LS","RE","P",48,60,2,65.4166666666667,120,69,5
500,"LS","RE","P",49,20,2,64.4897959183673,60,42,1
500,"LS","RE","P",50,140,2,66,20,99,9
500,"LS","RE","P",51,40,2,65.4901960784314,140,50,3
500,"LS","RE","P",52,100,2,66.1538461538462,40,67,6
500,"LS","RE","P",53,40,2,65.6603773584906,100,54,3
500,"LS","RE","P",54,40,2,65.1851851851852,40,38,3
500,"LS","RE","P",55,80,2,65.4545454545455,40,96,6
500,"LS","RE","P",56,20,1,64.6428571428571,80,33,1
500,"LS","RE","P",57,40,1,64.2105263157895,20,50,3
500,"LS","RE","P",58,120,1,65.1724137931034,40,77,7
500,"LS","RE","P",59,20,1,64.406779661017,120,21,1
500,"LS","RE","P",60,100,1,65,20,117,6
500,"LS","RE","P",61,140,1,66.2295081967213,100,130,8
500,"LS","RE","P",62,80,1,66.4516129032258,140,76,6
500,"LS","RE","P",63,60,1,66.3492063492064,80,78,5
500,"LS","RE","P",64,60,1,66.25,60,71,4
500,"LS","RE","P",65,40,1,65.8461538461538,60,53,3
500,"LS","RE","P",66,40,1,65.4545454545455,40,41,3
508,"LS","RE","P",1,40,2,40,40,115,3
508,"LS","RE","P",2,40,2,40,40,51,2
508,"LS","RE","P",3,20,2,33.3333333333333,40,30,1
508,"LS","RE","P",4,20,2,30,20,22,1
508,"LS","RE","P",5,100,2,44,20,98,9
508,"LS","RE","P",6,40,2,43.3333333333333,100,37,3
508,"LS","RE","P",7,80,2,48.5714285714286,40,81,5
508,"LS","RE","P",8,60,2,50,80,62,4
508,"LS","RE","P",9,60,2,51.1111111111111,60,82,3
508,"LS","RE","P",10,140,2,60,60,144,9
508,"LS","RE","P",11,120,2,65.4545454545455,140,121,8
508,"LS","RE","P",12,60,1,65,120,80,3
508,"LS","RE","P",13,40,1,63.0769230769231,60,46,3
508,"LS","RE","P",14,40,1,61.4285714285714,40,44,2
508,"LS","RE","P",15,20,1,58.6666666666667,40,18,1
508,"LS","RE","P",16,140,1,63.75,20,140,9
508,"LS","RE","P",17,100,1,65.8823529411765,140,109,7
508,"LS","RE","P",18,20,1,63.3333333333333,100,42,1
508,"LS","RE","P",19,80,1,64.2105263157895,20,82,5
508,"LS","RE","P",20,120,1,67,80,128,9
508,"LS","RE","P",21,40,1,65.7142857142857,120,46,2
508,"LS","RE","P",22,60,1,65.4545454545455,40,62,3
508,"LS","RE","P",23,60,2,65.2173913043478,60,85,3
508,"LS","RE","P",24,100,2,66.6666666666667,60,109,6
508,"LS","RE","P",25,20,2,64.8,100,43,1
508,"LS","RE","P",26,140,2,67.6923076923077,20,140,9
508,"LS","RE","P",27,80,2,68.1481481481482,140,107,3
508,"LS","RE","P",28,120,2,70,80,126,8
508,"LS","RE","P",29,40,2,68.9655172413793,120,83,2
508,"LS","RE","P",30,60,2,68.6666666666667,40,94,2
508,"LS","RE","P",31,40,2,68.6666666666667,60,48,2
508,"LS","RE","P",32,20,2,67.0967741935484,40,64,1
508,"LS","RE","P",33,40,2,65.4545454545455,20,41,3
508,"LS","RE","P",34,60,1,65.2941176470588,40,63,4
508,"LS","RE","P",35,40,1,64.5714285714286,60,62,2
508,"LS","RE","P",36,120,1,66.1111111111111,40,107,8
508,"LS","RE","P",37,100,1,67.027027027027,120,117,6
508,"LS","RE","P",38,40,1,66.3157894736842,100,68,2
508,"LS","RE","P",39,20,1,65.1282051282051,40,26,1
508,"LS","RE","P",40,60,1,65,20,78,4
508,"LS","RE","P",41,20,1,63.9024390243902,60,29,1
508,"LS","RE","P",42,80,1,64.2857142857143,20,92,5
508,"LS","RE","P",43,40,1,63.7209302325581,80,53,2
508,"LS","RE","P",44,140,1,65.4545454545455,40,158,9
